COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-17 12:24:19","188000","15.05784514","0.002341","97.5514","130.3938","103.4748","256.9065","0","999","2224","0.000061135","0.00000829","0","3098371","0 OBJECT U","1 47950U 21022U   21229.51688875  .00000829  00000-0  61135-4 0  9995","2 47950  97.5514 130.3938 0023410 103.4748 256.9065 15.05784514 22245","2021-022U","47950","6927.236","95.631","565.317","532.884","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-17 12:24:19","188000","15.05784514","0.002341","97.5514","130.3938","103.4748","256.9065","0","999","2224","0.000061135","0.00000829","0","3098399","0 OBJECT U","1 47950U 21022U   21229.51688875  .00000829  00000-0  61135-4 0  9995","2 47950  97.5514 130.3938 0023410 103.4748 256.9065 15.05784514 22245","2021-022U","47950","6927.236","95.631","565.317","532.884","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-17 20:22:46","659360","15.05784699","0.002345","97.5513","130.719","102.3364","258.0469","0","999","2229","0.000057371","0.00000774","0","3098606","0 OBJECT U","1 47950U 21022U   21229.84915115  .00000774  00000-0  57371-4 0  9997","2 47950  97.5513 130.7190 0023450 102.3364 258.0469 15.05784699 22294","2021-022U","47950","6927.235","95.631","565.344","532.856","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-17 20:22:46","659360","15.05784699","0.002345","97.5513","130.719","102.3364","258.0469","0","999","2229","0.000057371","0.00000774","0","3098641","0 OBJECT U","1 47950U 21022U   21229.84915115  .00000774  00000-0  57371-4 0  9997","2 47950  97.5513 130.7190 0023450 102.3364 258.0469 15.05784699 22294","2021-022U","47950","6927.235","95.631","565.344","532.856","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-18 04:21:14","116896","15.05785155","0.0023472","97.5513","131.0445","101.2105","259.176","0","999","2234","0.000056138","0.00000756","0","3098808","0 OBJECT U","1 47950U 21022U   21230.18141339  .00000756  00000-0  56138-4 0  9995","2 47950  97.5513 131.0445 0023472 101.2105 259.1760 15.05785155 22346","2021-022U","47950","6927.234","95.631","565.358","532.839","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-18 12:19:41","548512","15.05785285","0.0023516","97.5513","131.3701","100.2441","260.1425","0","999","2239","0.000053096","0.00000712","0","3099028","0 OBJECT U","1 47950U 21022U   21230.51367533  .00000712  00000-0  53096-4 0  9990","2 47950  97.5513 131.3701 0023516 100.2441 260.1425 15.05785285 22394","2021-022U","47950","6927.233","95.631","565.388","532.808","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-18 12:19:41","548512","15.05785285","0.0023516","97.5513","131.3701","100.2441","260.1425","0","999","2239","0.000053096","0.00000712","0","3099054","0 OBJECT U","1 47950U 21022U   21230.51367533  .00000712  00000-0  53096-4 0  9990","2 47950  97.5513 131.3701 0023516 100.2441 260.1425 15.05785285 22394","2021-022U","47950","6927.233","95.631","565.388","532.808","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-18 20:18:08","980128","15.05785748","0.0023538","97.5511","131.6955","99.1152","261.2735","0","999","2244","0.000052577","0.00000704","0","3099265","0 OBJECT U","1 47950U 21022U   21230.84593727  .00000704  00000-0  52577-4 0  9996","2 47950  97.5511 131.6955 0023538  99.1152 261.2735 15.05785748 22441","2021-022U","47950","6927.232","95.631","565.402","532.791","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-18 20:18:08","980128","15.05785748","0.0023538","97.5511","131.6955","99.1152","261.2735","0","999","2244","0.000052577","0.00000704","0","3099281","0 OBJECT U","1 47950U 21022U   21230.84593727  .00000704  00000-0  52577-4 0  9996","2 47950  97.5511 131.6955 0023538  99.1152 261.2735 15.05785748 22441","2021-022U","47950","6927.232","95.631","565.402","532.791","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-19 04:16:36","381504","15.05786131","0.0023564","97.5509","132.0208","97.9661","262.4236","0","999","2249","0.000050955","0.00000681","0","3099482","0 OBJECT U","1 47950U 21022U   21231.17819886  .00000681  00000-0  50955-4 0  9992","2 47950  97.5509 132.0208 0023564  97.9661 262.4236 15.05786131 22495","2021-022U","47950","6927.231","95.631","565.419","532.772","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-19 12:15:03","781152","15.05786418","0.0023579","97.5507","132.3462","96.8832","263.5066","0","999","2254","0.000049323","0.00000657","0","3099706","0 OBJECT U","1 47950U 21022U   21231.51046043  .00000657  00000-0  49323-4 0  9997","2 47950  97.5507 132.3462 0023579  96.8832 263.5066 15.05786418 22549","2021-022U","47950","6927.230","95.631","565.428","532.761","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-19 12:15:03","781152","15.05786418","0.0023579","97.5507","132.3462","96.8832","263.5066","0","999","2254","0.000049323","0.00000657","0","3099725","0 OBJECT U","1 47950U 21022U   21231.51046043  .00000657  00000-0  49323-4 0  9997","2 47950  97.5507 132.3462 0023579  96.8832 263.5066 15.05786418 22549","2021-022U","47950","6927.230","95.631","565.428","532.761","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-19 18:37:49","695168","15.05786862","0.0023591","97.5507","132.6065","96.0273","264.3642","0","999","2258","0.000049752","0.00000663","0","3099879","0 OBJECT U","1 47950U 21022U   21231.77626962  .00000663  00000-0  49752-4 0  9992","2 47950  97.5507 132.6065 0023591  96.0273 264.3642 15.05786862 22582","2021-022U","47950","6927.228","95.631","565.435","532.751","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-19 18:37:49","695168","15.05786862","0.0023591","97.5507","132.6065","96.0273","264.3642","0","999","2258","0.000049752","0.00000663","0","3099911","0 OBJECT U","1 47950U 21022U   21231.77626962  .00000663  00000-0  49752-4 0  9992","2 47950  97.5507 132.6065 0023591  96.0273 264.3642 15.05786862 22582","2021-022U","47950","6927.228","95.631","565.435","532.751","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-20 04:11:58","552800","15.05787296","0.0023608","97.5509","132.997","94.6563","265.736","0","999","2264","0.000048388","0.00000643","0","3100121","0 OBJECT U","1 47950U 21022U   21232.17498325  .00000643  00000-0  48388-4 0  9999","2 47950  97.5509 132.9970 0023608  94.6563 265.7360 15.05787296 22648","2021-022U","47950","6927.227","95.631","565.446","532.738","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-20 12:10:25","933440","15.05787487","0.0023613","97.551","133.3223","93.6592","266.733","0","999","2269","0.00004647","0.00000615","0","3100178","0 OBJECT U","1 47950U 21022U   21232.50724460  .00000615  00000-0  46470-4 0  9997","2 47950  97.5510 133.3223 0023613  93.6592 266.7330 15.05787487 22698","2021-022U","47950","6927.226","95.631","565.449","532.734","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-20 20:08:53","282976","15.05787909","0.0023653","97.5511","133.6475","92.5721","267.8197","0","999","2274","0.000046525","0.00000616","0","3100502","0 OBJECT U","1 47950U 21022U   21232.83950559  .00000616  00000-0  46525-4 0  9995","2 47950  97.5511 133.6475 0023653  92.5721 267.8197 15.05787909 22745","2021-022U","47950","6927.225","95.631","565.475","532.705","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-20 20:08:53","282976","15.05787909","0.0023653","97.5511","133.6475","92.5721","267.8197","0","999","2274","0.000046525","0.00000616","0","3100512","0 OBJECT U","1 47950U 21022U   21232.83950559  .00000616  00000-0  46525-4 0  9995","2 47950  97.5511 133.6475 0023653  92.5721 267.8197 15.05787909 22745","2021-022U","47950","6927.225","95.631","565.475","532.705","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-21 12:05:48","14016","15.05788431","0.0023657","97.5508","134.2979","90.4306","269.9624","0","999","2284","0.000043577","0.00000573","0","3100831","0 OBJECT U","1 47950U 21022U   21233.50402794  .00000573  00000-0  43577-4 0  9999","2 47950  97.5508 134.2979 0023657  90.4306 269.9624 15.05788431 22847","2021-022U","47950","6927.224","95.631","565.476","532.701","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-21 20:04:15","335904","15.05788929","0.0023685","97.5505","134.6233","89.2775","271.1152","0","999","2289","0.000044049","0.0000058","0","3101024","0 OBJECT U","1 47950U 21022U   21233.83628861  .00000580  00000-0  44049-4 0  9993","2 47950  97.5505 134.6233 0023685  89.2775 271.1152 15.05788929 22896","2021-022U","47950","6927.222","95.631","565.494","532.680","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-21 20:04:15","335904","15.05788929","0.0023685","97.5505","134.6233","89.2775","271.1152","0","999","2289","0.000044049","0.0000058","0","3101032","0 OBJECT U","1 47950U 21022U   21233.83628861  .00000580  00000-0  44049-4 0  9993","2 47950  97.5505 134.6233 0023685  89.2775 271.1152 15.05788929 22896","2021-022U","47950","6927.222","95.631","565.494","532.680","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-22 04:02:42","686304","15.05789184","0.0023684","97.5506","134.9488","88.1979","272.1959","0","999","2294","0.000042352","0.00000555","0","3101214","0 OBJECT U","1 47950U 21022U   21234.16854961  .00000555  00000-0  42352-4 0  9999","2 47950  97.5506 134.9488 0023684  88.1979 272.1959 15.05789184 22941","2021-022U","47950","6927.221","95.631","565.493","532.680","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-22 12:01:10","18560","15.05789207","0.0023672","97.5505","135.2738","87.1975","273.1946","0","999","2299","0.000039607","0.00000515","0","3101340","0 OBJECT U","1 47950U 21022U   21234.50081040  .00000515  00000-0  39607-4 0  9992","2 47950  97.5505 135.2738 0023672  87.1975 273.1946 15.05789207 22992","2021-022U","47950","6927.221","95.631","565.484","532.688","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-22 12:01:10","18560","15.05789207","0.0023672","97.5505","135.2738","87.1975","273.1946","0","999","2299","0.000039607","0.00000515","0","3101345","0 OBJECT U","1 47950U 21022U   21234.50081040  .00000515  00000-0  39607-4 0  9992","2 47950  97.5505 135.2738 0023672  87.1975 273.1946 15.05789207 22992","2021-022U","47950","6927.221","95.631","565.484","532.688","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-22 18:23:55","879872","15.05789628","0.0023668","97.5503","135.5339","86.2549","274.138","0","999","2303","0.000040419","0.00000527","0","3101563","0 OBJECT U","1 47950U 21022U   21234.76661898  .00000527  00000-0  40419-4 0  9991","2 47950  97.5503 135.5339 0023668  86.2549 274.1380 15.05789628 23038","2021-022U","47950","6927.220","95.631","565.480","532.690","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-23 03:58:04","685664","15.05789628","0.0023669","97.5504","135.9242","84.8818","275.5104","0","999","2309","0.000036482","0.0000047","0","3101738","0 OBJECT U","1 47950U 21022U   21235.16533201  .00000470  00000-0  36482-4 0  9994","2 47950  97.5504 135.9242 0023669  84.8818 275.5104 15.05789628 23095","2021-022U","47950","6927.220","95.631","565.481","532.689","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-23 11:56:32","4096","15.05789588","0.0023664","97.5502","136.2493","83.8896","276.5005","0","999","2314","0.00003366","0.00000429","0","3101897","0 OBJECT U","1 47950U 21022U   21235.49759264  .00000429  00000-0  33660-4 0  9998","2 47950  97.5502 136.2493 0023664  83.8896 276.5005 15.05789588 23147","2021-022U","47950","6927.220","95.631","565.478","532.692","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-23 11:56:32","4096","15.05789588","0.0023664","97.5502","136.2493","83.8896","276.5005","0","999","2314","0.00003366","0.00000429","0","3101910","0 OBJECT U","1 47950U 21022U   21235.49759264  .00000429  00000-0  33660-4 0  9998","2 47950  97.5502 136.2493 0023664  83.8896 276.5005 15.05789588 23147","2021-022U","47950","6927.220","95.631","565.478","532.692","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-23 19:54:59","330304","15.05789804","0.0023672","97.55","136.5745","82.8181","277.5722","0","999","2319","0.000032839","0.00000417","0","3102124","0 OBJECT U","1 47950U 21022U   21235.82985336  .00000417  00000-0  32839-4 0  9990","2 47950  97.5500 136.5745 0023672  82.8181 277.5722 15.05789804 23196","2021-022U","47950","6927.219","95.631","565.482","532.686","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-24 03:53:26","658240","15.05789856","0.0023664","97.5501","136.8999","81.721","278.6693","0","999","2324","0.000030488","0.00000383","0","3102240","0 OBJECT U","1 47950U 21022U   21236.16211410  .00000383  00000-0  30488-4 0  9993","2 47950  97.5501 136.8999 0023664  81.7210 278.6693 15.05789856 23245","2021-022U","47950","6927.219","95.631","565.477","532.692","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-24 11:51:53","971488","15.05789836","0.0023643","97.5499","137.2249","80.6337","279.7547","0","999","2329","0.000028085","0.00000348","0","3102457","0 OBJECT U","1 47950U 21022U   21236.49437467  .00000348  00000-0  28085-4 0  9992","2 47950  97.5499 137.2249 0023643  80.6337 279.7547 15.05789836 23292","2021-022U","47950","6927.219","95.631","565.462","532.706","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-24 19:50:21","268320","15.05789871","0.0023627","97.5494","137.5499","79.5823","280.8039","0","999","2334","0.000026178","0.0000032","0","3102564","0 OBJECT U","1 47950U 21022U   21236.82663505  .00000320  00000-0  26178-4 0  9994","2 47950  97.5494 137.5499 0023627  79.5823 280.8039 15.05789871 23340","2021-022U","47950","6927.219","95.631","565.451","532.717","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-24 19:50:21","268320","15.05789871","0.0023627","97.5494","137.5499","79.5823","280.8039","0","999","2334","0.000026178","0.0000032","0","3102580","0 OBJECT U","1 47950U 21022U   21236.82663505  .00000320  00000-0  26178-4 0  9994","2 47950  97.5494 137.5499 0023627  79.5823 280.8039 15.05789871 23340","2021-022U","47950","6927.219","95.631","565.451","532.717","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-25 11:47:15","960480","15.05789477","0.0023583","97.5488","138.1996","77.3404","283.0447","0","999","2344","0.000019065","0.00000216","0","3103026","0 OBJECT U","1 47950U 21022U   21237.49115695  .00000216  00000-0  19065-4 0  9991","2 47950  97.5488 138.1996 0023583  77.3404 283.0447 15.05789477 23445","2021-022U","47950","6927.220","95.631","565.422","532.749","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-25 11:47:15","960480","15.05789477","0.0023583","97.5488","138.1996","77.3404","283.0447","0","999","2344","0.000019065","0.00000216","0","3103042","0 OBJECT U","1 47950U 21022U   21237.49115695  .00000216  00000-0  19065-4 0  9991","2 47950  97.5488 138.1996 0023583  77.3404 283.0447 15.05789477 23445","2021-022U","47950","6927.220","95.631","565.422","532.749","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-25 19:45:43","250400","15.05789657","0.0023559","97.5486","138.5246","76.2238","284.1599","0","999","2349","0.000018597","0.00000209","0","3103195","0 OBJECT U","1 47950U 21022U   21237.82341725  .00000209  00000-0  18597-4 0  9994","2 47950  97.5486 138.5246 0023559  76.2238 284.1599 15.05789657 23496","2021-022U","47950","6927.220","95.631","565.405","532.765","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-25 19:45:43","250400","15.05789657","0.0023559","97.5486","138.5246","76.2238","284.1599","0","999","2349","0.000018597","0.00000209","0","3103208","0 OBJECT U","1 47950U 21022U   21237.82341725  .00000209  00000-0  18597-4 0  9994","2 47950  97.5486 138.5246 0023559  76.2238 284.1599 15.05789657 23496","2021-022U","47950","6927.220","95.631","565.405","532.765","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-26 03:44:10","563648","15.0578968","0.0023553","97.5487","138.8499","75.1942","285.189","0","999","2354","0.000017173","0.00000188","0","3103372","0 OBJECT U","1 47950U 21022U   21238.15567782  .00000188  00000-0  17173-4 0  9999","2 47950  97.5487 138.8499 0023553  75.1942 285.1890 15.05789680 23541","2021-022U","47950","6927.220","95.631","565.400","532.769","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-26 11:42:37","889856","15.0578959","0.0023536","97.5484","139.1744","74.0694","286.3127","0","999","2359","0.000015159","0.00000159","0","3103463","0 OBJECT U","1 47950U 21022U   21238.48793854  .00000159  00000-0  15159-4 0  9996","2 47950  97.5484 139.1744 0023536  74.0694 286.3127 15.05789590 23599","2021-022U","47950","6927.220","95.631","565.389","532.781","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-26 19:41:05","139168","15.05789962","0.0023491","97.5483","139.4995","72.8547","287.5251","0","999","2364","0.000016326","0.00000176","0","3103480","0 OBJECT U","1 47950U 21022U   21238.82019837  .00000176  00000-0  16326-4 0  9992","2 47950  97.5483 139.4995 0023491  72.8547 287.5251 15.05789962 23642","2021-022U","47950","6927.219","95.631","565.357","532.811","0"
